href;tomatometer;audience_score;genre;director;runtime;studio;cast;date
https://www.rottentomatoes.com/m/jersey_girl;42;48;Comedy;Kevin Smith;102 minutes;Mirimax Films;Liev Schreiber|Helen Hunt|Carla Gugino|Ezra Miller|Skyler Fortgang|David Harbour;2004-03-25T16:00:00-08:00
https://www.rottentomatoes.com/m/10_years;60;40;Comedy|Drama;Jamie Linden;115 minutes;Anchor Bay Entertainment;Channing Tatum|Justin Long|Max Minghella|Jenna Dewan|Kate Mara|Chris Pratt;2012-09-13T17:00:00-07:00
https://www.rottentomatoes.com/m/accepted;37;72;Comedy;Steve Pink;93 minutes;Universal Pictures;Justin Long|Jonah Hill|Blake Lively|Columbus Short|Adam Herschman|Maria Thayer;2006-08-17T17:00:00-07:00
https://www.rottentomatoes.com/m/shes_all_that;40;55;Comedy|Drama|Romance;Robert Iscove;95 minutes;Miramax;Freddie Prinze Jr.|Rachael Leigh Cook|Matthew Lillard|Paul Walker|Jodi Lyn O'Keefe|Kevin Pollak;1999-01-28T16:00:00-08:00
https://www.rottentomatoes.com/m/lee_daniels_the_butler;72;78;Drama;Lee Daniels;132 minutes;The Weinstein Company;Forest Whitaker|Oprah Winfrey|John Cusack|Cuba Gooding Jr.|Terrence Howard|Alan Rickman;2013-08-15T17:00:00-07:00
https://www.rottentomatoes.com/m/the_twilight_saga_breaking_dawn_part_2;49;70;Action & Adventure|Drama|Science Fiction & Fantasy|Romance;Bill Condon;115 minutes;Lionsgate/Summit Entertainment;Kristen Stewart|Robert Pattinson|Taylor Lautner|Peter Facinelli|Elizabeth Reaser|Ashley Greene;2012-11-14T16:00:00-08:00
https://www.rottentomatoes.com/m/twilight_saga_breaking_dawn;25;60;Mystery & Suspense|Science Fiction & Fantasy|Romance;Bill Condon;117 minutes;Summit Entertainment;Kristen Stewart|Robert Pattinson|Taylor Lautner|Anna Kendrick|Ashley Greene|Billy Burke;2011-11-17T16:00:00-08:00
https://www.rottentomatoes.com/m/malta-con-huevo-scrambled-beer;;55;Comedy;Cristobal Valderrama;80 minutes;Bazuca Films;Diego Muñoz|Manuela Martelli|Javiera Diaz de Valdes;2007-03-09T16:00:00-08:00
https://www.rottentomatoes.com/m/the_switch_2010;51;44;Comedy|Drama|Romance;Josh Gordon|Will Speck;101 minutes;Miramax;Jennifer Aniston|Jason Bateman|Patrick Wilson|Jeff Goldblum|Juliette Lewis|Thomas Robinson;2010-08-19T17:00:00-07:00
https://www.rottentomatoes.com/m/at_middleton;59;45;Comedy|Romance;Adam Rodgers;100 minutes;Anchor Bay and Freestyle Releasing;Andy Garcia|Vera Farmiga|Taissa Farmiga|Spencer Rocco Lofranco|Peter Riegert|Tom Skerritt;2014-01-30T16:00:00-08:00
https://www.rottentomatoes.com/m/wuthering_heights_2011;68;47;Drama|Romance;Andrea Arnold;128 minutes;Oscilloscope Pictures;James Howson|Kaya Scodelario|Steve Evets|Nichola Burley|Oliver Milburn|Solomon Glave;2012-10-04T17:00:00-07:00
https://www.rottentomatoes.com/m/the_dictator_2012;57;44;Comedy;Larry Charles;83 minutes;Paramount Pictures;Sacha Baron Cohen|Anna Faris|Ben Kingsley|John C. Reilly|Sayed Badreya|Megan Fox;2012-05-15T17:00:00-07:00
https://www.rottentomatoes.com/m/bachelorette;56;34;Comedy;Leslye Headland;91 minutes;Radius-TWC;Kirsten Dunst|Isla Fisher|Lizzy Caplan|James Marsden|Adam Scott|Kyle Bornheimer;2012-09-06T17:00:00-07:00
https://www.rottentomatoes.com/m/liberal_arts;70;60;Comedy|Drama;Josh Radnor;97 minutes;IFC Films;Josh Radnor|Elizabeth Olsen|Richard Jenkins|Allison Janney|John Magaro|Elizabeth Reaser;2012-09-13T17:00:00-07:00
https://www.rottentomatoes.com/m/bananas;88;74;Classics|Comedy;Woody Allen;82 minutes;MGM Home Entertainment;Woody Allen|Howard Cosell|Louise Lasser|Carlos Montalban|Jacobo Morales|Natividad Abascal;1971-04-27T17:00:00-07:00
https://www.rottentomatoes.com/m/no_country_for_old_men;93;86;Action & Adventure|Drama|Mystery & Suspense;Joel Coen|Ethan Coen;122 minutes;Miramax Films;Tommy Lee Jones|Javier Bardem|Josh Brolin|Woody Harrelson|Kelly Macdonald|Garret Dillahunt;2007-11-20T16:00:00-08:00
https://www.rottentomatoes.com/m/1084398-life_is_beautiful;80;96;Art House & International|Comedy|Drama;Roberto Benigni;122 minutes;Miramax;Roberto Benigni|Nicoletta Braschi|Giorgio Cantarini|Giustino Durano|Marisa Paredes|Horst Buchholz;1997-12-19T16:00:00-08:00
